"show_id","viewer_rating","rating_count"
"s3252"," 4.5",1108
"s3253","5 stars",37657
"s3254"," 3.5",2985
"s3255"," 4.7",12622
"s3256"," 4.3",10891
"s3258","4.03742369401734 stars",8160
"s3259"," 4.9",2967
"s3260"," 4.3",1635
"s3261"," 4.7",11230
" s3262"," 4.7",9197
"s3263"," 2.7",3147
"s3264"," 4.3",4469
"s3265"," 4.3",6923
"s3266"," 2.5",3239
"s3267"," 3.3",1896
"s3268"," 4.0",7711
"s3269"," 4.7",6107
"s3270"," 4.3",557
"s3271"," 3.1",4716
"s3272"," 2.8",2244
"s3273"," 3.9",3246
"s3274"," 5.0",2277
"s3275"," 1.9",10689
" s3276"," 2.7",2176
"s3277"," 5.0",2648
"s3278"," 4.6",4152
"s3279"," 2.6",884
"s3280"," 2.8",12377
"s3281"," 1.4",1245
"s3282"," 3.0",3161
"s3283"," 2.1",3390
"s3284"," 3.9",4733
"s3285"," 4.5",2744
"s3286"," 3.8",13834
"s3287"," 3.9",1818
"s3288","1.62436700956896 stars",3411
"s3289"," 3.5",2363
"s3290"," 3.4",5724
"s3291"," 2.2",5409
"s3292"," 4.0",3009
"s3293"," 3.3",2533
"s3295"," 3.2",2459
"s3296"," 3.3",5922
"s3297"," 3.9",598
"s3298"," 3.3",7744
"s3299"," 3.4",18951
"s3300"," 3.1",1919
"s3302"," 2.6",1517
"s3303"," 4.1",2234
"s3304"," 2.5",2621
"s3305","  NA",3127
"s3306"," 2.7",7850
"s3307"," 5.0",770
"s3308"," 1.0",1667
"s3310"," 2.5",810
"s3312"," 4.7",24464
"s3313"," 3.4",1876
"s3314"," 4.6",11062
"s3315"," 3.9",3090
"s3316"," 4.7",3743
"s3317","99.0",3547
"s3318"," 4.1",3368
"s3319"," 2.7",757
"s3320"," 2.8",17219
"s3321"," 3.5",1195
"s3322"," 3.1",4360
"s3323"," 3.8",5235
"s3324","NA stars",1131
"s3325"," 2.3",3005
"s3326"," 3.3",1392
"s3327"," 1.6",3530
"s3328"," 1.1",5523
"s3329"," 1.4",3949
"s3330"," 2.6",2588
"s3331"," 4.4",6405
"s3332"," 3.4",1725
"s3333"," 3.7",1674
"s3334"," 4.8",3007
"s3336"," 2.3",751
"s3339"," 3.3",3122
"s3340"," 4.8",5240
"s3341"," 5.0",2894
"s3342"," 3.9",2822
"s3343"," 3.4",2660
"s3344","-2.0",344
"s3345"," 1.6",12579
"s3346"," 4.3",2578
"s3347"," 5.0",1346
"s3348"," 3.8",7261
"s3349"," 4.1",4363
"s3350"," 5.0",7439
"s3351"," 4.8",5878
"s3352"," 4.1",7398
"s3353","5 stars",6023
"s3354"," 3.5",1590
"s3355"," 4.2",5253
"s3356"," 4.2",5523
"s3357"," 3.3",3404
"s3358"," 5.0",2734
"s3359"," 3.3",4705
"s3360","  NA",4262
"s3361"," 3.0",5455
"s3362"," 5.0",224
"s3363"," 4.2",1454
"s3364"," 3.0",923
"s3366"," 1.0",2045
"s3367"," 2.3",3131
"s3368"," 4.5",1368
"s3369","5 stars",12962
"s3370"," 8.0",16237
"s3371"," 2.9",1643
"s3372","3.6 stars",11321
"s3373"," 2.8",2789
"s3374"," 4.8",2897
"s3375"," 2.9",1265
"s3376"," 3.0",23874
"s3377"," 4.6",5802
"s3378"," 4.3",2166
" s3379"," 3.8",846
"s3380"," 2.0",1498
"s3381"," 4.9",1779
"s3382"," 5.0",2423
"s3383"," 1.9",1504
"s3384"," 3.1",505
"s3385","6 stars",52815
"s3386"," 3.7",8500
"s3387","  NA",1301
"s3388"," 3.5",11605
"s3389"," 4.1",503
"s3390"," 5.0",9061
"s3391"," 3.0",3424
"s3392"," 2.7",2245
"s3393"," 2.9",3039
"s3394"," 5.0",3956
"s3395"," 3.5",2662
"s3396"," 3.7",2548
"s3397"," 3.5",11284
"s3398"," 4.3",3212
"s3400"," 3.4",4165
"s3401"," 4.5",810
"s3402"," 4.7",2090
"s3403"," 3.2",14252
"s3404","4.2 stars",411
"s3405"," 2.4",11420
"s3406"," 4.2",2960
"s3407"," 1.3",900
"s3408"," 3.1",2164
"s3409"," 3.1",3323
"s3410"," 3.0",6969
"s3411"," 3.8",10679
"s3412"," 2.9",1847
"s3413"," 2.3",2582
"s3414"," 5.0",3438
"s3415"," 3.6",19091
"s3416"," 3.9",5757
"s3417"," 4.1",8178
"s3418"," 4.5",227
"s3419"," 4.2",4144
" s3422"," 2.6",10816
"s3423"," 1.5",9209
"s3425"," 4.7",3152
"s3426","  NA",324
"s3427"," 3.0",3300
"s3428"," 4.8",5945
"s3429"," 3.9",2166
"s3430"," 3.3",9768
"s3431"," 1.9",2068
"s3432"," 2.2",503
" s3433","  NA",9501
"s3434"," 3.4",4067
"s3435"," 2.8",135
"s3436"," 2.7",12661
"s3437"," 3.3",213
"s3438"," 2.7",879
"s3439"," 3.4",23053
"s3440"," 3.1",4021
"s3441"," 3.5",10502
"s3442"," 4.9",7278
"s3443"," 3.1",1777
"s3444"," 2.9",1233
"s3445"," 2.4",4061
"s3446"," 1.7",26648
" s3447"," 4.2",19023
"s3448"," 5.0",6719
"s3449"," 4.5",2155
"s3450"," 4.6",10265
"s3451"," 2.9",4373
"s3452"," 4.5",2126
"s3453"," 2.3",1624
"s3454"," 4.7",3326
"s3455"," 3.5",3928
"s3456"," 2.9",2756
"s3457"," 2.9",6767
"s3458"," 1.6",4905
"s3459"," 4.0",2711
"s3460","  NA",1394
"s3461"," 2.9",3222
"s3462"," 4.2",19278
"s3463"," 3.0",5420
"s3465"," 4.5",6737
"s3467"," 2.3",6178
"s3468"," 3.6",694
"s3469"," 4.2",5970
"s3470"," 3.9",14661
"s3471"," 4.4",5720
"s3472"," 3.6",1141
"s3473"," 3.3",637
"s3474"," 4.3",4491
"s3475"," 2.8",10865
"s3476"," 2.8",5363
"s3477"," 2.2",6493
"s3478"," 2.7",11721
"s3479"," 4.1",43524
"s3480"," 5.0",1912
"s3481"," 3.8",7998
"s3482"," 3.0",16168
"s3483"," 1.9",4332
"s3484"," 2.5",550
"s3485"," 3.6",1179
"s3486"," 1.9",10024
"s3487"," 3.1",381
"s3488","2.30270902602933 stars",9348
"s3489"," 3.2",1632
" s3490"," 1.4",1648
"s3492"," 4.8",9809
"s3493"," 3.9",1532
"s3494"," 4.3",4623
"s3496"," 4.4",2198
" s3497","99.0",6242
"s3498"," 1.4",1184
"s3499"," 3.4",6273
"s3500"," 4.1",2452
"s3501"," 2.4",13036
"s3502"," 3.3",4741
"s3503"," 4.6",1638
"s3504"," 5.0",601
"s3505"," 3.0",1682
"s3506"," 4.0",1068
"s3507","  NA",29675
"s3508"," 4.2",8601
"s3509"," 5.0",900
"s3510"," 1.1",1594
"s3511"," 3.3",742
"s3512"," 5.0",18466
"s3513","  NA",2313
"s3514"," 1.9",12485
"s3515"," 5.0",1997
"s3516"," 4.8",10596
"s3517"," 3.2",15541
"s3518"," 3.6",65950
"s3519"," 2.8",2158
"s3520"," 2.5",2405
"s3521"," 2.3",8560
"s3522"," 1.6",3399
"s3523"," 2.8",14626
"s3524"," 4.1",12256
"s3526"," 6.0",1280
"s3527"," 3.9",708
"s3528"," 2.1",10919
"s3529"," 4.0",3350
"s3530"," 4.3",2679
"s3531","  NA",4924
"s3532"," 3.0",920
"s3533"," 4.2",4642
"s3534","  NA",6592
"s3535"," 4.5",3557
"s3536"," 3.6",360
"s3537"," 5.0",2781
"s3538"," 3.1",2967
"s3539"," 2.4",608
"s3540"," 4.0",3480
"s3541"," 1.6",2355
"s3542"," 2.5",7751
"s3544"," 5.0",4049
"s3545"," 2.9",4453
"s3546"," 2.5",10632
"s3547"," 4.3",5184
"s3548"," 2.6",8326
"s3549"," 3.5",507
"s3550"," 3.3",650
"s3551"," 2.7",1818
"s3552"," 3.3",5494
"s3553"," 3.8",806
"s3554"," 2.7",1216
"s3555"," 4.4",2262
"s3556"," 3.4",3454
"s3557"," 2.1",644
"s3558"," 3.5",3803
"s3559"," 4.0",4096
"s3560","-2.0",4439
"s3561"," 4.8",19210
"s3562"," 3.0",3671
"s3563"," 2.5",5276
"s3564"," 3.5",1976
"s3565"," 1.5",902
"s3566","  NA",4801
"s3567"," 1.4",1937
"s3568"," 4.0",1890
"s3569","  NA",3107
"s3570"," 3.9",2202
"s3571"," 3.4",5299
"s3572"," 2.0",12262
"s3573"," 3.5",5188
"s3574"," 4.2",3344
"s3575","  NA",1759
"s3577"," 5.0",303
"s3578"," 5.0",2659
"s3579"," 1.0",4353
"s3580"," 3.1",1981
"s3581"," 3.7",2527
"s3582"," 0.0",8631
"s3583"," 3.2",6984
"s3585"," 4.4",2100
"s3586"," 3.9",1376
"s3587"," 3.9",1323
"s3588"," 4.0",647
"s3589","2.50813919547945 stars",2647
"s3590"," 2.0",2038
"s3591"," 3.8",1662
"s3592"," 5.0",1945
"s3593"," 5.0",4917
"s3594"," 1.7",1678
"s3595"," 3.2",12659
"s3596"," 1.8",1738
"s3597"," 4.1",1886
"s3598"," 2.7",873
"s3599"," 2.3",957
"s3600"," 0.0",10933
"s3601"," 1.6",10830
"s3602"," 4.1",2305
"s3603"," 3.6",1439
"s3604"," 1.4",1966
"s3605"," 3.0",6082
"s3606"," 2.4",1402
"s3607"," 2.9",1423
"s3608","  NA",244
"s3609"," 3.0",834
"s3611"," 2.8",1965
"s3613"," 3.4",169
"s3614"," 4.6",4447
"s3615"," 3.3",964
" s3616"," 3.1",1565
"s3618"," 4.2",2739
"s3619"," 4.2",2665
"s3620","  NA",4989
"s3621","  NA",14121
"s3622"," 3.2",970
"s3623"," 4.2",6214
"s3624"," 2.4",865
"s3625"," 3.6",12228
"s3627"," 3.5",5290
"s3628"," 2.8",2463
"s3629"," 5.0",11836
"s3630"," 1.5",11943
"s3631"," 2.9",738
"s3632"," 3.6",3443
"s3633"," 2.9",2145
" s3634"," 3.3",3644
"s3635"," 5.0",29662
"s3636","  NA",1943
"s3637"," 8.0",3004
"s3638"," 4.9",588
"s3639"," 1.2",9634
"s3640"," 3.3",1491
"s3641","  NA",7421
"s3642","4.7 stars",146
"s3643"," 5.0",1623
"s3644"," 3.4",1280
"s3645"," 3.9",1713
"s3646"," 3.2",1279
"s3647"," 4.6",193
"s3648"," 5.0",7299
"s3649"," 5.0",3866
"s3650"," 2.9",3505
"s3651"," 2.0",5309
"s3652"," 4.6",1365
"s3653"," 4.0",5799
"s3654"," 1.5",699
"s3655"," 4.9",569
"s3656"," 3.5",6778
"s3657"," 5.0",699
"s3658"," 3.9",1261
"s3659"," 5.0",12916
"s3660"," 3.7",15088
"s3661"," 2.0",2702
"s3662"," 5.0",3500
"s3663"," 3.7",1148
"s3664"," 4.4",326
"s3665"," 3.6",1156
"s3666"," 4.0",6717
"s3667"," 3.1",1649
"s3668"," 2.3",1139
"s3669"," 4.2",389
"s3670"," 2.2",691
"s3671","  NA",1722
"s3672"," 4.4",1377
"s3673"," 3.3",10695
"s3674"," 4.3",3546
"s3675"," 8.0",4398
"s3676"," 4.4",4556
"s3677"," 2.1",2406
"s3679"," 4.3",4649
"s3680"," 5.0",583
"s3681"," 2.8",2506
"s3682","4.10076278229244 stars",5294
"s3683"," 4.2",2343
"s3684","10.0",40316
"s3685","10.0",1760
"s3686"," 3.5",6708
"s3688"," 2.2",6556
"s3689"," 4.8",11157
"s3690"," 5.0",6325
"s3692"," 4.2",11748
"s3693"," 2.7",1153
"s3694"," 3.8",1945
"s3695"," 3.0",4919
"s3696"," 3.9",4864
"s3697"," 4.6",4749
"s3698"," 4.3",6162
"s3699"," 4.1",5992
"s3700"," 3.3",5740
"s3701"," 2.1",3573
"s3702"," 3.1",2799
"s3703"," 4.9",17892
"s3704"," 3.1",2866
"s3705"," 3.4",1057
"s3706"," 2.9",1934
"s3707"," 3.5",2853
"s3708"," 3.7",718
"s3709"," 3.5",2126
"s3710"," 5.0",1315
"s3711"," 4.3",1128
"s3713"," 4.1",1876
"s3714"," 3.3",2701
"s3715"," 4.4",7871
"s3716"," 3.7",1982
"s3717","  NA",2072
"s3718"," 0.0",4297
"s3719"," 2.0",12855
"s3720"," 5.0",2786
"s3721"," 3.5",6436
"s3722"," 2.2",707
"s3723"," 2.4",2957
"s3724"," 4.7",11968
"s3725"," 1.6",14826
"s3726"," 4.9",4802
"s3728"," 4.1",2410
"s3729"," 4.0",1029
"s3730"," 3.2",3792
"s3731"," 5.0",11570
"s3732"," 2.6",6249
"s3733"," 2.8",1146
"s3734"," 4.5",1095
"s3735"," 3.5",28147
"s3736"," 2.6",4303
"s3737"," 3.6",2930
"s3738"," 3.4",8654
"s3739"," 4.1",9644
"s3740"," 5.0",748
"s3741"," 3.2",1439
"s3742"," 4.6",3028
"s3743"," 3.6",7958
"s3744"," 5.0",10402
"s3745"," 2.3",5212
"s3746"," 1.0",2136
"s3747"," 5.0",2463
"s3748"," 4.2",4557
"s3749"," 4.9",2561
"s3750"," 2.4",3640
"s3751"," 3.2",2157
"s3752"," 4.3",1514
"s3753"," 3.6",11063
"s3754"," 2.5",8659
"s3756"," 3.9",2407
"s3757"," 4.1",7776
"s3758"," 4.4",1591
"s3759"," 2.9",1634
"s3760"," 1.3",3585
"s3761"," 2.8",651
"s3762"," 4.1",740
"s3763"," 2.8",3542
"s3764"," 4.3",1270
"s3765"," 2.5",1681
"s3766","  NA",1071
"s3767"," 2.8",979
"s3768"," 3.6",4499
"s3769"," 4.4",15817
"s3770","  NA",10258
"s3771"," 3.5",1901
"s3772"," 3.3",1318
"s3773"," 5.0",5212
"s3774"," 5.0",6063
"s3775","  NA",1674
"s3776"," 4.1",4247
"s3777","3.56338913780637 stars",673
"s3778"," 4.4",7322
"s3779"," 3.5",3241
"s3780"," 3.2",896
"s3781"," 3.0",3640
"s3782"," 3.1",6215
"s3783"," 2.8",1871
"s3784"," 4.9",2045
"s3785"," 4.0",821
"s3786"," 4.7",551
"s3787"," 3.6",1005
"s3788","  NA",2160
"s3789"," 3.5",16156
"s3790"," 6.0",2762
"s3791"," 3.9",5040
"s3792"," 4.5",1263
"s3793"," 2.6",1111
"s3794"," 5.0",1020
"s3795"," 3.8",7554
"s3796"," 4.2",3989
"s3797"," 4.2",2317
"s3798"," 3.5",947
"s3799"," 2.6",1719
"s3800"," 4.0",53
"s3801"," 3.1",7244
"s3802"," 2.1",3271
"s3803"," 4.5",4325
"s3805"," 3.5",2253
"s3806"," 1.9",2877
"s3807"," 4.2",12177
"s3808"," 5.0",807
"s3809"," 4.8",7170
"s3810"," 4.0",1289
"s3811"," 3.1",1625
"s3812"," 3.4",2849
"s3813","3.27234674440697 stars",677
"s3814"," 4.6",903
"s3815"," 4.2",1283
"s3816"," 4.4",1097
"s3817"," 4.1",2201
"s3818"," 5.0",2294
"s3819"," 2.3",2916
"s3820"," 5.0",3424
"s3821"," 4.0",11817
"s3822"," 5.0",15677
"s3823"," 3.6",816
"s3824"," 3.8",2634
" s3825"," 4.6",3805
"s3826"," 3.1",3705
"s3828"," 1.5",17053
"s3829"," 3.2",30046
"s3830"," 2.1",414
"s3831"," 3.5",2312
"s3832"," 2.4",3100
"s3833"," 2.6",15048
"s3834"," 4.2",11023
"s3835"," 4.7",6738
"s3836"," 2.0",6208
"s3837"," 3.2",1296
"s3838"," 3.8",3150
" s3839"," 2.4",5760
"s3840"," 4.2",1064
"s3841"," 8.0",3940
"s3842"," 3.7",5089
"s3843"," 4.0",2085
"s3844","3 stars",7709
"s3845"," 4.9",1548
"s3846"," 4.6",1866
"s3847","  NA",3413
"s3848"," 4.3",52231
"s3849"," 4.2",2544
"s3850"," 2.9",1393
"s3852"," 5.0",4035
"s3853"," 1.9",4190
"s3854"," 3.1",6201
"s3855"," 2.3",9577
"s3856"," 6.0",821
" s3857"," 1.8",10221
"s3858"," 4.8",3364
"s3859"," 2.9",2533
"s3860"," 4.1",998
"s3861"," 3.2",3140
"s3862"," 3.2",9978
"s3863"," 0.0",10610
"s3864"," 4.1",10052
"s3865"," 4.1",2570
"s3866"," 2.8",1651
"s3867"," 3.0",26934
"s3868"," 4.5",3171
"s3869"," 3.4",8672
"s3870"," 3.5",874
"s3871"," 3.6",3959
"s3872"," 4.9",707
"s3873"," 3.8",4093
"s3874"," 1.0",1502
"s3875"," 4.6",8332
"s3876"," 8.0",4032
"s3877"," 5.0",3066
"s3878"," 4.1",4785
"s3879"," 3.2",565
"s3880"," 3.6",855
"s3881"," 3.8",3549
"s3882"," 4.2",7442
"s3883"," 3.6",1105
"s3884"," 2.1",2086
"s3885"," 3.2",1455
"s3886"," 3.9",10445
"s3887"," 1.0",1049
"s3888"," 2.6",2403
"s3889"," 3.4",7049
"s3890"," 3.4",1113
"s3891","4.8 stars",1222
"s3892"," 1.9",2845
"s3893"," 3.0",1244
"s3894","4.3 stars",10138
"s3895"," 3.4",955
"s3896"," 3.5",393
"s3897"," 5.0",3003
"s3898"," 3.3",845
"s3899"," 5.0",11500
"s3900"," 3.5",4670
"s3901"," 3.9",6559
"s3902"," 2.5",1325
"s3904"," 3.8",5963
" s3905"," 4.8",14271
"s3906"," 4.0",3687
"s3907"," 4.1",2820
"s3908"," 3.1",1575
"s3909"," 4.9",1883
"s3910"," 3.4",1142
"s3912"," 4.2",6988
"s3913"," 1.5",3486
"s3914"," 3.9",8046
"s3915"," 3.2",15838
"s3916"," 5.0",1774
"s3917"," 4.9",2705
"s3918"," 5.0",2400
"s3919"," 2.2",2428
"s3920"," 3.1",1049
"s3921"," 4.0",20292
"s3922"," 4.8",3271
"s3923"," 3.7",7050
"s3924"," 3.8",7320
"s3925"," 3.4",765
"s3926","4.07134876679629 stars",863
"s3927","  NA",4337
"s3928"," 2.0",20166
"s3929"," 2.7",8625
"s3930"," 4.2",2147
"s3931"," 3.6",2126
"s3932"," 2.6",3407
"s3933"," 4.7",9234
"s3934"," 4.5",2359
"s3935"," 3.7",3996
" s3936"," 4.0",1584
"s3937","3.31648171311244 stars",2225
"s3938","  NA",2698
"s3939","  NA",3436
"s3940"," 3.4",4667
"s3941"," 5.0",4618
"s3942"," 3.4",2426
"s3943"," 3.7",4008
"s3944"," 2.9",2040
"s3945"," 5.0",403
"s3946"," 4.0",5235
"s3947"," 4.0",12151
"s3948"," 5.0",3102
"s3949","  NA",27795
"s3950"," 4.5",6332
"s3952"," 4.0",638
"s3953"," 3.0",674
"s3954"," 5.0",1386
"s3955"," 5.0",3893
"s3956","3.3 stars",1992
"s3957","  NA",3440
"s3958"," 2.4",1100
"s3959"," 3.2",788
"s3960"," 3.4",9708
"s3961"," 3.4",1802
"s3962"," 3.5",10257
"s3963","3.8 stars",773
"s3964"," 3.9",71780
"s3965"," 5.0",2948
"s3966"," 3.6",34971
"s3967"," 1.9",5203
"s3968"," 4.5",6036
"s3969"," 1.9",5989
"s3970","5 stars",810
"s3971"," 4.2",1171
"s3972"," 2.6",1571
"s3973"," 2.6",75872
"s3974"," 4.4",2742
"s3975"," 3.3",17277
"s3976"," 2.8",624
"s3977"," 3.0",1194
"s3978"," 4.6",1743
"s3979"," 3.6",3207
"s3980"," 1.9",2266
"s3981"," 1.9",954
"s3982"," 3.7",9813
"s3983"," 4.1",1079
"s3984"," 3.6",11778
"s3985"," 3.8",3133
"s3986"," 1.0",11328
"s3987"," 4.6",1126
"s3989","3.6 stars",14845
"s3990"," 3.2",649
"s3992"," 5.0",6002
"s3993"," 2.3",207
"s3994"," 4.0",2526
"s3995"," 3.3",3054
"s3996"," 3.1",3397
"s3997","  NA",1799
"s3998"," 3.0",2763
"s3999","  NA",8912
"s4001"," 2.9",4427
" s4002"," 3.3",4150
"s4003"," 3.8",2783
"s4004"," 4.0",2009
"s4005"," 3.6",2902
"s4006"," 3.1",5642
"s4007"," 3.7",6062
"s4008"," 4.7",2104
"s4010"," 5.0",14407
"s4011"," 4.5",2782
"s4012"," 4.4",972
" s4013","  NA",3071
"s4016"," 2.9",2749
"s4017"," 4.4",3360
"s4018"," 2.8",1030
"s4019","2.97690818777774 stars",4382
"s4020"," 1.7",2279
"s4021"," 4.3",3171
" s4022","3.8 stars",2604
"s4023"," 2.8",1505
"s4024"," 1.6",590
"s4025"," 3.8",3963
"s4026"," 5.0",14121
"s4027"," 4.3",1714
"s4028"," 3.1",15436
"s4030"," 4.2",2290
"s4031"," 2.2",2425
"s4032"," 3.0",11979
"s4033"," 3.9",1384
"s4034"," 4.9",2739
"s4035","3.77181271717418 stars",1027
"s4036"," 2.3",1670
"s4037"," 4.8",2165
"s4038"," 3.3",2015
"s4039"," 1.6",1289
"s4040"," 4.6",87007
"s4041","  NA",3672
"s4042"," 3.0",6098
"s4043"," 3.2",7882
"s4044"," 3.9",836
"s4045"," 3.2",5844
" s4047"," 4.8",261
"s4048"," 3.2",4813
"s4049"," 4.5",1698
"s4050"," 2.6",2096
"s4051","  NA",19866
"s4052","  NA",1269
"s4053"," 2.6",1099
"s4054","4.37859194409102 stars",7542
"s4055"," 4.1",7276
"s4056"," 3.0",2421
" s4057"," 3.4",8339
"s4058"," 4.1",1364
"s4059"," 2.6",2586
"s4060"," 4.1",11118
"s4062"," 2.8",394
"s4063"," 4.2",963
"s4064"," 3.6",4413
"s4066"," 3.6",10675
"s4067"," 4.9",1416
"s4068"," 4.0",5089
"s4069","  NA",1615
"s4070"," 1.9",4706
"s4071"," 3.8",2902
"s4072"," 4.9",6864
"s4073","5 stars",999
"s4074"," 1.4",3700
"s4075"," 3.8",2214
"s4076"," 3.6",1372
"s4077"," 2.9",8480
"s4078"," 3.0",4379
"s4079","  NA",8409
"s4080"," 2.8",1450
"s4081"," 2.0",6290
"s4082"," 1.7",11869
"s4083"," 3.5",7101
"s4084"," 4.8",2492
"s4085"," 2.7",37743
"s4086"," 4.7",2056
"s4087"," 1.1",2308
"s4088"," 4.0",5718
"s4091"," 2.6",1767
"s4092"," 3.2",34678
"s4093"," 4.0",1340
"s4094"," 3.1",972
"s4096","  NA",12597
" s4097"," 3.2",8489
"s4099"," 4.3",5550
"s4100","10.0",3747
"s4101"," 5.0",508
"s4102"," 3.0",10942
"s4103","99.0",812
"s4104","  NA",2116
"s4105"," 3.4",2867
"s4106"," 3.4",4868
"s4107"," 3.5",3147
"s4108"," 4.5",5727
"s4109"," 2.9",798
"s4110"," 3.7",10918
"s4111"," 3.7",16114
"s4112"," 3.9",6385
"s4113","  NA",8315
"s4114"," 3.7",1854
"s4115"," 2.0",1145
"s4116"," 5.0",3172
"s4117"," 4.5",526
"s4118"," 3.5",3301
"s4119"," 4.1",2458
"s4120"," 4.0",4092
"s4121"," 4.8",14795
"s4122","  NA",1201
"s4123"," 3.2",1730
"s4124"," 3.1",4997
"s4125"," 2.9",2048
"s4126"," 3.7",766
"s4127"," 4.2",5169
"s4128"," 2.3",11551
"s4129"," 4.2",9446
" s4130"," 5.0",5991
"s4131"," 2.9",1357
"s4132"," 4.0",2476
"s4133"," 2.3",18359
"s4134"," 4.3",5944
"s4136"," 2.1",4283
"s4137"," 3.0",2620
"s4138","  NA",3841
"s4139"," 2.2",2785
"s4140"," 2.7",3757
"s4141"," 2.3",4869
"s4142"," 3.2",942
"s4143"," 4.8",1549
"s4144"," 3.4",2422
"s4145"," 2.8",9957
"s4146"," 3.3",5660
"s4147"," 2.8",4529
"s4148"," 3.2",2273
"s4149"," 4.8",745
"s4150"," 3.7",6740
"s4151"," 3.1",3930
"s4152"," 2.9",2809
"s4153","  NA",1152
"s4154"," 3.9",547
"s4155"," 3.6",4025
"s4156"," 4.9",6347
"s4157"," 5.0",3324
"s4158"," 4.8",5331
"s4159"," 2.6",10444
"s4160"," 2.7",2565
" s4161"," 3.7",788
"s4162"," 3.4",6064
"s4164"," 4.0",13562
"s4165"," 3.5",2513
"s4166"," 2.1",2905
"s4167"," 4.6",1124
"s4168"," 3.5",765
"s4169"," 3.9",2847
"s4170"," 5.0",1232
"s4171"," 4.1",2296
"s4172"," 4.0",12158
"s4174"," 2.3",5685
"s4175"," 3.8",2384
"s4176"," 4.0",585
"s4177"," 2.4",6474
"s4178"," 4.6",5900
"s4179"," 3.4",407
"s4180"," 5.0",1880
"s4181"," 4.3",1459
"s4182"," 5.0",600
"s4183"," 2.3",1745
"s4186"," 3.5",3059
"s4187"," 2.4",1387
"s4188","NA stars",3941
"s4189"," 3.4",2850
"s4190"," 3.1",15017
"s4191"," 5.0",36076
"s4192"," 2.9",2026
"s4193"," 4.5",4653
"s4194"," 2.0",898
"s4195"," 3.2",1208
"s4196"," 2.3",11058
"s4197"," 3.8",1079
"s4198"," 3.6",3986
"s4199"," 3.3",3704
"s4200"," 2.8",3158
"s4201"," 4.9",18384
"s4202"," 4.3",10185
"s4203"," 4.3",2618
"s4204"," 3.1",7002
"s4205","  NA",4161
"s4206"," 3.4",2189
"s4207"," 3.7",3176
"s4208"," 3.7",1812
"s4209"," 4.3",7615
"s4210"," 5.0",10587
"s4211"," 3.3",2610
"s4212"," 3.2",1673
"s4213"," 4.5",14860
"s4214"," 3.9",3065
"s4215"," 3.8",3379
"s4216"," 3.7",610
"s4217"," 1.3",3880
"s4218"," 5.0",17031
"s4219"," 3.5",4806
"s4220"," 4.9",7693
"s4221","  NA",326
"s4222"," 2.4",4545
"s4223"," 3.2",2352
"s4224","-2.0",1227
"s4225"," 3.3",1035
"s4226"," 2.9",2429
"s4227"," 4.1",2017
"s4228"," 4.2",14142
"s4229"," 2.8",1594
"s4230","  NA",1944
"s4231"," 3.8",14360
"s4232"," 4.4",1252
"s4233"," 5.0",14761
"s4234","  NA",221
"s4235"," 3.0",1350
"s4236"," 4.0",6764
"s4237"," 1.9",2135
"s4240"," 2.6",3999
"s4241"," 4.2",639
"s4242"," 3.1",4603
"s4243"," 4.1",1513
"s4245"," 4.5",3591
"s4246"," 3.4",2534
"s4248"," 3.7",1846
"s4249"," 3.0",972
"s4250"," 1.0",6203
"s4251"," 2.1",1610
"s4252"," 1.7",4920
"s4253"," 4.1",322
"s4254"," 2.6",982
"s4255"," 4.0",1093
"s4256"," 5.0",1360
"s4257"," 1.9",9511
"s4258"," 5.0",4336
"s4259"," 2.3",5754
"s4260"," 3.2",799
"s4261"," 2.3",4865
"s4262"," 3.7",5288
"s4263","  NA",1778
"s4264"," 2.6",1651
"s4265"," 5.0",6682
"s4266"," 3.6",7702
"s4267"," 2.3",4852
"s4268"," 4.0",666
"s4269"," 2.0",1004
"s4270"," 3.1",42024
"s4271"," 3.5",2400
"s4272"," 3.4",3114
"s4273","  NA",5759
"s4274"," 4.1",985
"s4275"," 3.9",1628
"s4276"," 3.6",3217
"s4277"," 4.3",2285
"s4278"," 3.2",4992
"s4279"," 2.3",2924
"s4280"," 1.1",3882
"s4281"," 4.8",9862
"s4282"," 3.0",3412
"s4283"," 2.8",10772
" s4284","NA stars",6674
"s4285"," 3.7",96
"s4286"," 4.7",556
"s4287"," 2.3",2153
"s4288"," 2.2",1887
"s4289"," 1.1",887
"s4290"," 2.3",1115
"s4292"," 3.0",7322
"s4293"," 3.9",1131
"s4294"," 2.5",5474
"s4295"," 4.5",4755
"s4296"," 2.2",1952
"s4299"," 3.6",2515
"s4300"," 4.8",3439
" s4301","  NA",38517
"s4304"," 2.2",3071
"s4305"," 4.7",37819
"s4306"," 3.1",41797
"s4307"," 4.8",1389
"s4308"," 3.5",874
"s4309"," 1.0",8655
"s4310"," 2.3",3331
"s4312"," 2.6",3224
"s4314"," 0.0",962
"s4315"," 3.4",2346
"s4316"," 4.0",1096
"s4317","  NA",817
"s4318"," 3.4",12028
"s4319"," 4.2",2622
"s4320"," 5.0",3629
"s4321"," 3.5",7524
"s4322"," 5.0",1461
"s4323"," 4.6",1683
"s4324"," 4.2",12672
"s4325"," 3.3",948
"s4326"," 4.1",5740
"s4327"," 2.2",712
"s4328","4.6 stars",729
"s4329"," 4.7",5816
"s4330","  NA",2905
